Price,Metro station,Minutes to metro,Number of rooms,Area,Floor,Number of floors,Renovation
3690000.0,Кантемировская,9.0,0.0,13.0,2.0,24,Cosmetic
4900000.0,Некрасовка,8.0,0.0,18.2,2.0,18,European-style renovation
5100000.0,Некрасовка,8.0,0.0,20.5,2.0,17,European-style renovation
5050000.0,Сокол,2.0,0.0,14.5,2.0,9,Cosmetic
6650000.0,Сокол,2.0,0.0,21.0,2.0,9,Cosmetic
5070000.0,Окружная,5.0,0.0,19.5,1.0,5,Cosmetic
5200000.0,Окружная,5.0,0.0,20.8,3.0,5,Cosmetic
5309075.0,Окружная,5.0,0.0,20.3,2.0,5,Cosmetic
4950000.0,Окружная,5.0,0.0,19.8,4.0,5,Cosmetic
5150000.0,Окружная,5.0,0.0,20.6,5.0,5,Cosmetic
6760000.0,Окружная,5.0,0.0,25.1,1.0,5,Cosmetic
6600000.0,Солнцево,11.0,0.0,20.7,2.0,19,Cosmetic
4800000.0,Беломорская,6.0,0.0,16.5,1.0,12,Cosmetic
4350000.0,Бунинская Аллея,12.0,0.0,21.0,1.0,12,Cosmetic
3700000.0,Первомайская,7.0,0.0,11.5,1.0,10,Cosmetic
3950000.0,Выхино,17.0,0.0,11.5,1.0,9,Cosmetic
3750000.0,Планерная,13.0,0.0,11.5,1.0,9,Cosmetic
4200000.0,Пражская,15.0,0.0,15.3,1.0,9,European-style renovation
13500000.0,Беговая,11.0,0.0,22.5,9.0,25,Cosmetic
4800000.0,Калитники,19.0,0.0,20.0,4.0,4,European-style renovation
14500000.0,Хорошево,21.0,0.0,22.0,19.0,39,Designer
20900000.0,Белорусская,4.0,0.0,24.0,8.0,12,Without renovation
3600000.0,Покровское,12.0,0.0,15.3,1.0,9,Without renovation
5600000.0,Улица 1905 года,9.0,0.0,12.5,1.0,4,Designer
7000000.0,Улица Горчакова,30.0,0.0,24.6,11.0,15,Without renovation
4490000.0,Нижегородская,12.0,0.0,16.1,2.0,4,European-style renovation
4990000.0,Нижегородская,12.0,0.0,18.0,3.0,4,Designer
31000000.0,Белорусская,11.0,0.0,46.0,2.0,4,European-style renovation
12643000.0,Таганская,7.0,0.0,26.9,2.0,6,Without renovation
6417000.0,Окская,15.0,0.0,18.6,1.0,5,European-style renovation
12200000.0,Аэропорт,3.0,0.0,27.3,3.0,4,Without renovation
6850000.0,Сретенский бульвар,7.0,0.0,13.2,1.0,3,Cosmetic
6340000.0,Бауманская,14.0,0.0,15.4,1.0,4,European-style renovation
9200000.0,Спартак,7.0,0.0,28.6,3.0,22,European-style renovation
8800000.0,Коммунарка,12.0,0.0,22.7,6.0,16,Designer
7200000.0,Сокольники,13.0,0.0,36.0,1.0,7,Cosmetic
10999999.0,Отрадное,23.0,0.0,20.6,3.0,21,European-style renovation
4891000.0,Бунинская Аллея,12.0,0.0,19.5,1.0,12,European-style renovation
4900000.0,Шипиловская,19.0,0.0,16.0,1.0,9,Designer
11800000.0,Бульвар Рокоссовского,6.0,0.0,23.0,8.0,31,European-style renovation
7700000.0,Новогиреево,13.0,0.0,14.7,1.0,9,Designer
7900000.0,Проспект Вернадского,9.0,0.0,18.3,6.0,10,European-style renovation
10900000.0,Проспект Вернадского,9.0,0.0,18.0,10.0,10,Designer
10500000.0,Профсоюзная,22.0,0.0,35.5,15.0,23,Without renovation
9000000.0,Селигерская,11.0,0.0,27.0,8.0,9,European-style renovation
8400000.0,Владыкино,12.0,0.0,20.0,12.0,33,Cosmetic
4850000.0,Бунинская Аллея,16.0,0.0,17.9,1.0,6,Cosmetic
6850000.0,Трубная,7.0,0.0,13.2,1.0,3,Without renovation
19000000.0,Китай-город,6.0,0.0,29.9,1.0,8,European-style renovation
8500000.0,Коммунарка,12.0,0.0,25.0,3.0,15,European-style renovation
8790000.0,Коммунарка,14.0,0.0,21.0,13.0,15,Designer
13650000.0,Селигерская,13.0,0.0,26.5,12.0,45,Designer
7325000.0,Окружная,5.0,0.0,29.3,4.0,5,Cosmetic
4150000.0,Ясенево,16.0,0.0,11.7,1.0,9,European-style renovation
4550000.0,Беломорская,7.0,0.0,13.5,1.0,12,Cosmetic
4290000.0,Тестовская,16.0,0.0,24.0,1.0,5,Cosmetic
6000000.0,Окружная,7.0,0.0,18.0,5.0,5,Cosmetic
4200000.0,Люблино,5.0,0.0,14.0,1.0,9,Without renovation
6290000.0,Окская,15.0,0.0,16.0,3.0,5,European-style renovation
4551000.0,Покровское,32.0,0.0,19.0,2.0,18,Without renovation
3650000.0,Отрадное,6.0,0.0,14.0,1.0,12,Cosmetic
5050000.0,Сокол,2.0,0.0,14.2,2.0,9,Cosmetic
7800000.0,Тургеневская,3.0,0.0,16.0,1.0,8,Without renovation
16500000.0,Дмитровская,6.0,0.0,30.0,16.0,58,European-style renovation
4900000.0,Некрасовка,8.0,0.0,18.5,2.0,17,European-style renovation
3600000.0,Щелковская,19.0,0.0,15.5,1.0,12,Without renovation
10200000.0,Курьяново,8.0,0.0,27.2,15.0,32,Designer
12700000.0,Дмитровская,13.0,0.0,26.0,29.0,47,Cosmetic
5100000.0,Некрасовка,8.0,0.0,21.0,2.0,17,European-style renovation
3620000.0,Тестовская,16.0,0.0,19.3,1.0,5,Cosmetic
4350000.0,Бунинская Аллея,11.0,0.0,20.5,1.0,9,Without renovation
6600000.0,Красный Балтиец,14.0,0.0,18.2,1.0,7,Cosmetic
5602490.0,Красный Балтиец,14.0,0.0,22.2,1.0,7,Cosmetic
5100000.0,Рязанский проспект,16.0,0.0,18.0,2.0,2,Cosmetic
12500000.0,Октябрьское поле,22.0,0.0,28.0,5.0,25,Cosmetic
5000000.0,Рязанский проспект,16.0,0.0,17.9,2.0,2,Cosmetic
5000000.0,Рязанский проспект,16.0,0.0,16.9,2.0,2,Cosmetic
4250000.0,Молодежная,12.0,0.0,14.0,1.0,14,Cosmetic
4300000.0,Бунинская Аллея,10.0,0.0,20.0,1.0,9,Cosmetic
11500000.0,Говорово,9.0,0.0,33.7,24.0,25,Designer
4150000.0,Люблино,11.0,0.0,11.5,1.0,9,Cosmetic
3550000.0,Щелковская,15.0,0.0,15.0,1.0,9,Cosmetic
4900000.0,Шипиловская,19.0,0.0,15.5,1.0,9,European-style renovation
5100001.0,Некрасовка,8.0,0.0,20.5,2.0,17,European-style renovation
8500000.0,Трубная,6.0,0.0,16.0,1.0,7,Cosmetic
49370000.0,Фили,6.0,0.0,102.0,29.0,42,Without renovation
8249500.0,Сретенский бульвар,7.0,0.0,15.8,1.0,3,Without renovation
4650000.0,Южная,6.0,0.0,19.0,1.0,9,Cosmetic
4700000.0,Академическая,9.0,0.0,15.0,1.0,12,Cosmetic
3600000.0,Кантемировская,6.0,0.0,12.5,1.0,9,Cosmetic
6800000.0,Окружная,3.0,0.0,19.0,5.0,5,Designer
6200000.0,Окружная,3.0,0.0,18.4,3.0,5,European-style renovation
4750000.0,Южная,13.0,0.0,20.5,1.0,9,Without renovation
5600000.0,Улица 1905 года,9.0,0.0,12.6,1.0,4,Cosmetic
4200000.0,Новогиреево,25.0,0.0,20.0,1.0,12,Cosmetic
4300000.0,Молодежная,19.0,0.0,14.2,1.0,5,Cosmetic
4949000.0,Рассказовка,6.0,0.0,20.2,2.0,23,Without renovation
5749000.0,Академическая,13.0,0.0,20.2,1.0,5,Without renovation
5400000.0,Сокол,4.0,0.0,16.0,1.0,8,Cosmetic
4900000.0,Войковская,12.0,0.0,16.0,1.0,14,Cosmetic
6817600.0,Красный Балтиец,14.0,0.0,15.6,5.0,9,European-style renovation
5200000.0,Щелковская,12.0,0.0,18.5,1.0,9,Cosmetic
3650000.0,Чертановская,11.0,0.0,12.5,1.0,9,Cosmetic
4350000.0,Пражская,9.0,0.0,17.0,1.0,9,Cosmetic
3900000.0,Щелковская,12.0,0.0,11.7,1.0,9,Cosmetic
4100000.0,Рассказовка,9.0,0.0,15.0,2.0,20,Cosmetic
4750000.0,Беломорская,8.0,0.0,16.0,1.0,12,Cosmetic
4100000.0,Соколиная Гора,16.0,0.0,16.8,1.0,5,Cosmetic
3600000.0,Щелковская,20.0,0.0,15.5,1.0,9,Cosmetic
9199999.0,Рассказовка,18.0,0.0,27.6,4.0,12,Cosmetic
4800000.0,Новопеределкино,10.0,0.0,16.0,1.0,14,Cosmetic
5099000.0,Некрасовка,8.0,0.0,20.0,2.0,17,European-style renovation
7800000.0,Тургеневская,3.0,0.0,17.0,1.0,8,Cosmetic
14500000.0,Сухаревская,4.0,0.0,19.6,2.0,5,European-style renovation
10600000.0,Маяковская,9.0,0.0,13.1,2.0,6,European-style renovation
4150000.0,Планерная,6.0,0.0,11.2,1.0,9,European-style renovation
4250000.0,Улица Горчакова,9.0,0.0,19.0,1.0,9,Cosmetic
49900000.0,Маяковская,5.0,0.0,61.0,4.0,13,Without renovation
17000000.0,Фили,17.0,0.0,29.4,12.0,25,Designer
4450000.0,Некрасовка,14.0,0.0,18.5,2.0,17,Cosmetic
4000000.0,Соколиная Гора,10.0,0.0,16.0,1.0,14,Cosmetic
9899999.0,Коптево,18.0,0.0,31.0,3.0,5,European-style renovation
4900000.0,Некрасовка,8.0,0.0,18.5,2.0,17,European-style renovation
5000000.0,Шипиловская,6.0,0.0,16.5,1.0,9,European-style renovation
8350000.0,Проспект Вернадского,9.0,0.0,18.3,5.0,10,Cosmetic
8130940.0,Юго-Восточная,14.0,0.0,27.8,8.0,9,European-style renovation
3550000.0,Щелковская,21.0,0.0,13.0,1.0,5,Cosmetic
10100000.0,Тургеневская,3.0,0.0,18.0,1.0,8,Cosmetic
3800000.0,Новопеределкино,10.0,0.0,13.8,1.0,14,European-style renovation
8200000.0,Сухаревская,7.0,0.0,15.0,1.0,5,Cosmetic
3980000.0,Бунинская Аллея,12.0,0.0,15.2,1.0,12,Cosmetic
3650000.0,Выхино,17.0,0.0,12.0,1.0,9,Cosmetic
17600000.0,Народное Ополчение,19.0,0.0,37.9,11.0,28,European-style renovation
5050000.0,Сокол,2.0,0.0,14.2,2.0,9,Without renovation
3650000.0,Выхино,17.0,0.0,11.7,1.0,9,European-style renovation
11000000.0,Отрадное,23.0,0.0,20.6,3.0,21,Designer
22500000.0,Маяковская,6.0,0.0,38.0,11.0,12,European-style renovation
3800000.0,Новопеределкино,10.0,0.0,13.8,1.0,14,European-style renovation
3950000.0,Медведково,9.0,0.0,15.0,1.0,9,Cosmetic
4300000.0,Молодежная,15.0,0.0,14.4,1.0,5,Cosmetic
4450000.0,Медведково,9.0,0.0,18.0,1.0,9,Cosmetic
14000000.0,Беговая,12.0,0.0,22.2,23.0,25,European-style renovation
3950000.0,Медведково,8.0,0.0,15.0,1.0,9,Without renovation
15500000.0,Аминьевская,11.0,0.0,26.8,20.0,37,Designer
3800000.0,Новопеределкино,10.0,0.0,13.8,1.0,14,Cosmetic
8550000.0,Сретенский бульвар,7.0,0.0,16.5,1.0,3,Without renovation
4450000.0,Некрасовка,18.0,0.0,19.2,2.0,17,Without renovation
3600000.0,Медведково,8.0,0.0,13.0,1.0,9,Without renovation
4000000.0,Ясенево,6.0,0.0,14.5,1.0,9,Cosmetic
4700000.0,Ясенево,7.0,0.0,19.2,1.0,9,Cosmetic
13000000.0,Аминьевская,15.0,0.0,27.9,37.0,43,Without renovation
7700000.0,Угрешская,9.0,0.0,22.5,3.0,30,Cosmetic
4000000.0,Ясенево,7.0,0.0,14.5,1.0,9,Cosmetic
4900000.0,Новопеределкино,10.0,0.0,17.5,1.0,14,European-style renovation
4000000.0,Бунинская Аллея,12.0,0.0,21.0,1.0,9,Cosmetic
4700000.0,Ясенево,4.0,0.0,19.5,1.0,9,Cosmetic
3550000.0,Ясенево,7.0,0.0,12.0,1.0,16,Cosmetic
4700000.0,Ясенево,7.0,0.0,19.7,1.0,9,Cosmetic
4000000.0,Ясенево,7.0,0.0,14.5,1.0,9,Cosmetic
14500000.0,ЦСКА,11.0,0.0,32.1,13.0,15,Designer
13000000.0,Динамо,8.0,0.0,22.0,6.0,6,Without renovation
5251000.0,Академическая,13.0,0.0,20.0,1.0,5,Without renovation
5100000.0,Некрасовка,8.0,0.0,20.5,2.0,18,Cosmetic
4150000.0,Рассказовка,6.0,0.0,15.5,2.0,23,Cosmetic
5100000.0,Преображенская площадь,14.0,0.0,13.7,1.0,5,Cosmetic
5200000.0,Щелковская,13.0,0.0,18.5,1.0,12,Cosmetic
4800000.0,Новогиреево,6.0,0.0,13.5,1.0,14,Cosmetic
4000000.0,Ясенево,7.0,0.0,14.5,1.0,9,Cosmetic
3600000.0,Медведково,9.0,0.0,13.2,1.0,9,Cosmetic
3950000.0,Медведково,7.0,0.0,15.0,1.0,9,Cosmetic
8250000.0,Трубная,6.0,0.0,16.0,1.0,3,Cosmetic
5050000.0,Сокол,2.0,0.0,14.5,1.0,9,Cosmetic
3550000.0,Кантемировская,5.0,0.0,12.0,1.0,9,Cosmetic
3600000.0,Академическая,11.0,0.0,12.0,1.0,5,Cosmetic
7400000.0,Владыкино,10.0,0.0,19.8,13.0,33,Cosmetic
4650000.0,Молодежная,16.0,0.0,14.2,1.0,5,European-style renovation
4990000.0,Отрадное,12.0,0.0,21.0,1.0,9,Cosmetic
4899000.0,Отрадное,12.0,0.0,19.0,1.0,9,Cosmetic
4699000.0,Отрадное,12.0,0.0,17.8,1.0,9,Without renovation
9500000.0,Алтуфьево,19.0,0.0,26.7,25.0,25,Cosmetic
12800000.0,Аминьевская,11.0,0.0,28.0,10.0,37,Without renovation
5200000.0,Щелковская,12.0,0.0,18.7,1.0,9,European-style renovation
4899000.0,Отрадное,10.0,0.0,19.0,1.0,9,Without renovation
4990000.0,Отрадное,12.0,0.0,21.1,1.0,9,Without renovation
4950000.0,Рассказовка,6.0,0.0,20.0,2.0,23,Cosmetic
3600000.0,Отрадное,12.0,0.0,14.0,1.0,9,Without renovation
5075000.0,Окружная,5.0,0.0,20.3,3.0,5,Without renovation
4850000.0,Беломорская,11.0,0.0,17.5,1.0,9,Cosmetic
4990000.0,Отрадное,11.0,0.0,21.0,1.0,17,Cosmetic
3550000.0,Бибирево,11.0,0.0,14.0,1.0,9,Cosmetic
13800000.0,Медведково,16.0,0.0,30.0,13.0,18,Designer
3690000.0,Кантемировская,5.0,0.0,13.1,2.0,14,Cosmetic
8400000.0,Волгоградский проспект,8.0,0.0,37.5,2.0,21,Without renovation
5100000.0,Отрадное,12.0,0.0,21.5,1.0,9,Cosmetic
7200000.0,Семеновская,16.0,0.0,20.0,2.0,2,European-style renovation
5500000.0,Домодедовская,15.0,0.0,17.0,1.0,9,European-style renovation
5500000.0,Домодедовская,16.0,0.0,16.8,1.0,9,Cosmetic
5100000.0,Орехово,15.0,0.0,15.5,1.0,9,European-style renovation
3550000.0,Ясенево,7.0,0.0,12.0,1.0,9,Without renovation
7400000.0,Курская,10.0,0.0,16.3,4.0,4,Cosmetic
22960000.0,Белорусская,4.0,0.0,34.1,2.0,12,Without renovation
4100000.0,Новопеределкино,12.0,0.0,13.8,1.0,14,European-style renovation
5900000.0,Ботанический сад,19.0,0.0,25.0,2.0,18,Without renovation
4400000.0,Отрадное,7.0,0.0,17.2,1.0,12,Cosmetic
5250000.0,Отрадное,7.0,0.0,22.7,1.0,12,Cosmetic
4400000.0,Отрадное,7.0,0.0,16.8,1.0,12,Cosmetic
4851000.0,Бунинская Аллея,12.0,0.0,17.7,1.0,12,European-style renovation
10900000.0,Красный Балтиец,14.0,0.0,34.2,5.0,7,Designer
5500000.0,Домодедовская,15.0,0.0,16.8,1.0,9,Cosmetic
5199000.0,Щелковская,12.0,0.0,18.2,1.0,9,European-style renovation
4849008.0,Беломорская,11.0,0.0,17.7,1.0,9,Cosmetic
4149000.0,Академическая,13.0,0.0,12.5,1.0,5,Without renovation
4800000.0,Некрасовка,4.0,0.0,21.0,1.0,17,Cosmetic
4800000.0,Некрасовка,9.0,0.0,18.0,1.0,17,Cosmetic
4300000.0,Щукинская,11.0,0.0,14.2,1.0,9,Without renovation
13200000.0,Шелепиха,13.0,0.0,26.0,14.0,24,Designer
4900000.0,Шипиловская,8.0,0.0,17.0,1.0,9,Cosmetic
5100000.0,Окружная,5.0,0.0,20.4,4.0,5,Without renovation
4900000.0,Окружная,5.0,0.0,19.6,4.0,5,Without renovation
4750000.0,Шелепиха,8.0,0.0,11.4,1.0,5,Cosmetic
3550000.0,Ясенево,7.0,0.0,12.2,1.0,9,Cosmetic
5200000.0,Калитники,16.0,0.0,15.0,3.0,10,Cosmetic
4900000.0,Новопеределкино,10.0,0.0,17.0,1.0,14,European-style renovation
10500000.0,Проспект Вернадского,9.0,0.0,17.9,10.0,10,Designer
5500000.0,Домодедовская,16.0,0.0,17.0,1.0,9,European-style renovation
4850000.0,Некрасовка,12.0,0.0,20.0,2.0,17,Cosmetic
7500000.0,Коммунарка,26.0,0.0,29.0,2.0,14,Cosmetic
13440000.0,Селигерская,13.0,0.0,26.6,7.0,45,Designer
9990000.0,Курьяново,8.0,0.0,27.7,18.0,32,Designer
7650000.0,Тропарево,16.0,0.0,20.6,8.0,22,Designer
7200000.0,Владыкино,3.0,0.0,20.0,9.0,16,Designer
4899007.0,Новопеределкино,13.0,0.0,17.0,1.0,14,Cosmetic
4890008.0,Бунинская Аллея,9.0,0.0,19.0,1.0,16,Cosmetic
5200000.0,Отрадное,6.0,0.0,22.4,2.0,12,Cosmetic
7285000.0,Солнцево,14.0,0.0,21.6,17.0,24,Cosmetic
5100000.0,Щелковская,15.0,0.0,18.5,1.0,9,European-style renovation
4700000.0,Отрадное,7.0,0.0,18.7,1.0,12,Without renovation
4350000.0,Отрадное,14.0,0.0,17.0,1.0,20,Cosmetic
7305000.0,Солнцево,14.0,0.0,21.6,20.0,24,Cosmetic
7825000.0,Солнцево,14.0,0.0,20.9,8.0,24,Cosmetic
8130000.0,Солнцево,14.0,0.0,21.6,12.0,24,European-style renovation
10900000.0,Красный Балтиец,14.0,0.0,34.0,4.0,7,Designer
4990000.0,Отрадное,12.0,0.0,21.0,1.0,9,Without renovation
4850000.0,Лианозово,10.0,0.0,22.5,1.0,12,Without renovation
14500000.0,Стрешнево,16.0,0.0,30.6,17.0,22,Designer
6700000.0,Проспект Вернадского,9.0,0.0,13.3,10.0,10,Designer
4250000.0,Отрадное,19.0,0.0,17.5,1.0,9,Cosmetic
4850000.0,Селигерская,11.0,0.0,13.0,8.0,9,European-style renovation
12000000.0,Авиамоторная,16.0,0.0,22.3,4.0,28,Without renovation
10200000.0,Тургеневская,4.0,0.0,19.5,1.0,8,European-style renovation
11000000.0,Аннино,11.0,0.0,36.0,4.0,13,European-style renovation
4250000.0,Отрадное,16.0,0.0,17.5,1.0,9,Cosmetic
3550000.0,Отрадное,19.0,0.0,13.5,1.0,9,Cosmetic
4350000.0,Отрадное,7.0,0.0,17.0,1.0,12,Cosmetic
5100000.0,Преображенская площадь,17.0,0.0,13.7,1.0,5,Cosmetic
4850000.0,Отрадное,5.0,0.0,23.5,1.0,9,Without renovation
7190000.0,Электрозаводская,12.0,0.0,15.6,5.0,8,Designer
4750000.0,Окружная,5.0,0.0,19.0,5.0,5,Without renovation
8000000.0,Калитники,16.0,0.0,26.0,2.0,10,Designer
5050000.0,Бунинская Аллея,12.0,0.0,17.7,1.0,13,European-style renovation
3900000.0,Яхромская,27.0,0.0,15.0,2.0,9,Without renovation
5278000.0,Калитники,8.0,0.0,14.6,1.0,8,Without renovation
7400000.0,Саларьево,26.0,0.0,25.4,8.0,22,Without renovation
8000000.0,Покровское,33.0,0.0,33.8,15.0,20,Without renovation
7749900.0,Некрасовка,18.0,0.0,36.4,2.0,17,Without renovation
5550000.0,Таганская,15.0,0.0,20.6,1.0,14,Cosmetic
13000000.0,Чистые пруды,8.0,0.0,17.2,1.0,4,European-style renovation
10700000.0,Чистые пруды,8.0,0.0,12.0,1.0,4,European-style renovation
4899000.0,Шипиловская,19.0,0.0,15.4,1.0,9,European-style renovation
5199008.0,Отрадное,7.0,0.0,22.5,1.0,12,Cosmetic
8249008.0,Сретенский бульвар,7.0,0.0,16.2,1.0,3,Without renovation
10380000.0,Речной вокзал,7.0,0.0,24.0,9.0,12,Cosmetic
8149000.0,Красный Балтиец,15.0,0.0,15.6,3.0,4,Designer
3700000.0,Яхромская,27.0,0.0,13.0,2.0,9,Cosmetic
4250000.0,Беломорская,16.0,0.0,12.0,1.0,9,Designer
3551000.0,Новогиреево,4.0,0.0,11.0,1.0,9,Without renovation
5750000.0,Сокол,2.0,0.0,16.2,2.0,9,Without renovation
5100000.0,Пятницкое шоссе,20.0,0.0,23.0,10.0,28,European-style renovation
3700000.0,Яхромская,27.0,0.0,13.0,2.0,9,Without renovation
3650000.0,Отрадное,6.0,0.0,14.0,1.0,12,Without renovation
4890000.0,Бунинская Аллея,13.0,0.0,19.0,1.0,9,Without renovation
7600000.0,Беломорская,23.0,0.0,18.5,3.0,9,Cosmetic
8700000.0,Семеновская,18.0,0.0,21.1,2.0,2,European-style renovation
13990000.0,Селигерская,13.0,0.0,26.3,4.0,45,Designer
3899000.0,Яхромская,27.0,0.0,15.1,2.0,9,Without renovation
4750000.0,Академическая,13.0,0.0,14.5,1.0,5,Cosmetic
3649000.0,Отрадное,3.0,0.0,14.0,2.0,12,Cosmetic
5150000.0,Рассказовка,6.0,0.0,20.4,1.0,23,Cosmetic
4990000.0,Отрадное,12.0,0.0,21.0,1.0,9,Cosmetic
6999999.0,Селигерская,18.0,0.0,30.4,17.0,17,Designer
9647000.0,ЗИЛ,15.0,0.0,21.0,16.0,28,Cosmetic
9695000.0,ЗИЛ,15.0,0.0,21.0,18.0,28,Cosmetic
10126000.0,ЗИЛ,15.0,0.0,22.8,10.0,26,Cosmetic
10175000.0,ЗИЛ,15.0,0.0,22.8,12.0,26,Cosmetic
5950000.0,Трубная,7.0,0.0,11.5,1.0,3,Cosmetic
5100000.0,Отрадное,12.0,0.0,21.0,1.0,9,Without renovation
4000000.0,Выхино,21.0,0.0,11.7,1.0,9,Cosmetic
5200000.0,Щелковская,12.0,0.0,18.5,1.0,9,European-style renovation
7990000.0,Сокол,11.0,0.0,17.5,3.0,5,European-style renovation
4950000.0,Селигерская,12.0,0.0,16.0,9.0,10,European-style renovation
5000000.0,Шипиловская,6.0,0.0,16.0,1.0,9,Cosmetic
3600000.0,Медведково,9.0,0.0,13.0,1.0,9,Cosmetic
10499000.0,Авиамоторная,5.0,0.0,20.0,10.0,23,Cosmetic
7900000.0,Зюзино,15.0,0.0,28.0,4.0,5,Designer
4550000.0,Покровское,32.0,0.0,19.0,2.0,18,Without renovation
58000000.0,Динамо,8.0,0.0,92.0,10.0,21,Designer
22000000.0,Трикотажная,24.0,0.0,57.0,23.0,25,Designer
7199000.0,Тургеневская,4.0,0.0,16.3,1.0,8,Without renovation
4450000.0,Щелковская,19.0,0.0,15.3,3.0,16,European-style renovation
4150000.0,Перово,21.0,0.0,17.0,1.0,6,Cosmetic
5050000.0,Некрасовка,25.0,0.0,22.0,2.0,18,Cosmetic
5150000.0,Некрасовка,25.0,0.0,24.0,2.0,18,Cosmetic
6950000.0,Измайлово,8.0,0.0,18.0,2.0,2,Cosmetic
5000000.0,Некрасовка,8.0,0.0,25.0,2.0,18,Without renovation
4900000.0,Некрасовка,4.0,0.0,23.0,2.0,17,Without renovation
4950000.0,Некрасовка,6.0,0.0,22.0,2.0,25,Without renovation
4350000.0,Отрадное,7.0,0.0,17.0,1.0,12,Cosmetic
16000000.0,Хорошево,23.0,0.0,25.0,17.0,19,European-style renovation
17000000.0,Первомайская,7.0,0.0,83.2,1.0,3,Designer
5200000.0,Отрадное,6.0,0.0,22.5,1.0,12,Cosmetic
5800000.0,Измайлово,8.0,0.0,18.0,2.0,2,Cosmetic
7999999.0,Филатов Луг,15.0,0.0,19.5,14.0,18,Cosmetic
6700000.0,Сокол,9.0,0.0,19.5,1.0,8,Cosmetic
6300000.0,Ботанический сад,18.0,0.0,25.3,8.0,18,Without renovation
9500000.0,Свиблово,11.0,0.0,20.0,4.0,25,European-style renovation
10201000.0,Тургеневская,3.0,0.0,19.4,1.0,8,European-style renovation
4800000.0,Новогиреево,4.0,0.0,14.2,1.0,9,European-style renovation
14200000.0,Октябрьское поле,22.0,0.0,27.5,7.0,25,European-style renovation
21200000.0,Маяковская,6.0,0.0,37.0,10.0,12,Designer
4300000.0,Молодежная,19.0,0.0,14.5,1.0,5,European-style renovation
7800000.0,Тургеневская,3.0,0.0,16.0,1.0,8,Cosmetic
4250000.0,Отрадное,19.0,0.0,17.4,1.0,9,Cosmetic
10200000.0,Тургеневская,4.0,0.0,19.1,1.0,8,European-style renovation
7800000.0,Тургеневская,4.0,0.0,16.0,1.0,8,Without renovation
15300000.0,Аминьевская,11.0,0.0,29.0,23.0,37,Designer
16700000.0,Аминьевская,10.0,0.0,32.0,4.0,37,European-style renovation
10950000.0,Стрешнево,8.0,0.0,26.6,16.0,28,European-style renovation
21000000.0,Угрешская,8.0,0.0,68.7,22.0,30,Without renovation
4964600.0,Селигерская,12.0,0.0,13.9,7.0,10,European-style renovation
6850000.0,Сретенский бульвар,7.0,0.0,13.5,1.0,3,Cosmetic
42500000.0,Минская,19.0,0.0,111.0,9.0,21,Designer
4500000.0,Некрасовка,18.0,0.0,19.5,2.0,17,Without renovation
5350000.0,Отрадное,14.0,0.0,23.5,1.0,9,Cosmetic
4990000.0,Отрадное,8.0,0.0,21.0,1.0,9,Cosmetic
4350000.0,Бунинская Аллея,12.0,0.0,20.5,1.0,12,Cosmetic
7200000.0,Сокол,9.0,0.0,18.8,5.0,14,European-style renovation
6700000.0,Сокол,9.0,0.0,23.0,1.0,8,Cosmetic
6700000.0,Сокол,9.0,0.0,22.7,1.0,8,Cosmetic
10400000.0,Селигерская,17.0,0.0,24.8,16.0,22,European-style renovation
5800000.0,Селигерская,12.0,0.0,19.2,8.0,10,Cosmetic
10535000.0,Беговая,9.0,0.0,30.1,3.0,5,European-style renovation
11800000.0,Аминьевская,15.0,0.0,27.9,25.0,43,Without renovation
5000000.0,Бульвар Рокоссовского,10.0,0.0,17.7,1.0,5,Cosmetic
10250000.0,Озёрная,9.0,0.0,20.0,29.0,33,European-style renovation
5025000.0,Окружная,5.0,0.0,20.1,3.0,5,Without renovation
4650000.0,Отрадное,7.0,0.0,18.7,1.0,12,Without renovation
5200000.0,Отрадное,7.0,0.0,22.5,1.0,12,Without renovation
4200000.0,Преображенская площадь,16.0,0.0,13.1,2.0,7,European-style renovation
4349000.0,Бунинская Аллея,12.0,0.0,20.7,1.0,12,Without renovation
5249000.0,Отрадное,7.0,0.0,22.5,1.0,12,Without renovation
3649000.0,Отрадное,3.0,0.0,14.1,1.0,12,Without renovation
3800000.0,Люблино,10.0,0.0,13.0,1.0,12,Cosmetic
9000000.0,Хорошёвская,11.0,0.0,25.0,12.0,23,Without renovation
6700000.0,Сокол,9.0,0.0,19.2,1.0,8,Without renovation
4700000.0,Орехово,10.0,0.0,16.0,1.0,9,Cosmetic
4900000.0,Домодедовская,15.0,0.0,17.0,1.0,9,Cosmetic
3550000.0,Отрадное,19.0,0.0,13.5,1.0,9,Without renovation
4990000.0,Отрадное,12.0,0.0,21.5,1.0,9,Cosmetic
6700000.0,Сокол,10.0,0.0,19.2,1.0,8,Without renovation
24000000.0,Динамо,8.0,0.0,37.2,6.0,6,Designer
4200000.0,Новогиреево,25.0,0.0,19.8,1.0,12,Without renovation
3950000.0,Новогиреево,25.0,0.0,17.0,1.0,12,Without renovation
4200000.0,Автозаводская,7.0,0.0,14.4,1.0,5,European-style renovation
11500000.0,Верхние Лихоборы,8.0,0.0,27.6,9.0,21,Designer
4450000.0,Медведково,9.0,0.0,18.2,1.0,9,Cosmetic
3700000.0,Ясенево,10.0,0.0,14.0,1.0,9,Cosmetic
3600000.0,Выхино,16.0,0.0,12.0,1.0,9,Cosmetic
