area,rooms,floor,total_floors,minutes_to_metro,floor_ratio,is_first_floor,is_last_floor,is_studio,log_area,metro_station,renovation
238.0,4.0,7.0,7,3.0,1.0,0,1,0,5.476463551931511,Маяковская,Designer
76.3,3.0,14.0,16,29.0,0.875,0,0,0,4.3476939555933765,Яхромская,Cosmetic
38.0,1.0,13.0,17,31.0,0.7647058823529411,0,0,0,3.6635616461296463,Селигерская,Cosmetic
24.2,0.0,4.0,4,9.0,1.0,0,1,1,3.226843994517377,Рижская,European-style renovation
300.0,6.0,8.0,8,17.0,1.0,0,1,0,5.707110264748875,Проспект Вернадского,Designer
40.9,1.0,15.0,23,14.0,0.6521739130434783,0,0,0,3.735285826928092,Некрасовка,Cosmetic
53.1,2.0,3.0,21,12.0,0.1428571428571428,0,0,0,3.990834185852436,Давыдково,Cosmetic
113.0,2.0,63.0,79,5.0,0.7974683544303798,0,0,0,4.736198448394496,Деловой центр,Designer
75.3,3.0,9.0,22,22.0,0.4090909090909091,0,0,0,4.334672938290411,Борисово,European-style renovation
34.0,0.0,3.0,8,8.0,0.375,0,0,1,3.555348061489413,Калитники,Cosmetic
41.8,1.0,2.0,16,13.0,0.125,0,0,0,3.756538102587751,Братиславская,European-style renovation
20.0,0.0,1.0,3,27.0,0.3333333333333333,1,0,1,3.044522437723423,Селигерская,European-style renovation
146.0,4.0,3.0,38,18.0,0.0789473684210526,0,0,0,4.990432586778736,Ломоносовский проспект,Without renovation
110.3,3.0,12.0,18,6.0,0.6666666666666666,0,0,0,4.712229258281499,Панфиловская,Without renovation
86.6,3.0,1.0,8,17.0,0.125,1,0,0,4.472780997942346,ВДНХ,European-style renovation
100.0,4.0,2.0,5,11.0,0.4,0,0,0,4.61512051684126,Улица 1905 года,Designer
21.9,6.0,17.0,30,15.0,0.5666666666666667,0,0,0,3.131136910560194,Бунинская Аллея,Cosmetic
100.1,4.0,2.0,17,9.0,0.1176470588235294,0,0,0,4.616110126026426,Бунинская Аллея,European-style renovation
82.1,2.0,3.0,15,6.0,0.2,0,0,0,4.420044701861403,Серпуховская,Without renovation
86.9,4.0,9.0,27,17.0,0.3333333333333333,0,0,0,4.476199804691132,Павелецкая,European-style renovation
105.8,4.0,5.0,15,21.0,0.3333333333333333,0,0,0,4.670957926526095,Коммунарка,Without renovation
143.0,4.0,17.0,29,16.0,0.5862068965517241,0,0,0,4.969813299576001,Шаболовская,Without renovation
45.9,1.0,4.0,43,11.0,0.0930232558139534,0,0,0,3.8480176754522337,ЗИЛ,Without renovation
88.0,2.0,5.0,5,15.0,1.0,0,1,0,4.48863636973214,Коптево,Designer
49.9,2.0,4.0,9,9.0,0.4444444444444444,0,0,0,3.929862923556477,Улица Горчакова,Cosmetic
73.2,2.0,6.0,11,5.0,0.5454545454545454,0,0,0,4.306764150173335,Панфиловская,European-style renovation
147.0,4.0,15.0,24,26.0,0.625,0,0,0,4.997212273764115,Минская,Designer
36.7,1.0,15.0,15,22.0,1.0,0,1,0,3.629660094453965,ЗИЛ,Without renovation
28.9,1.0,15.0,30,15.0,0.5,0,0,0,3.3978584803966405,Окская,European-style renovation
24.0,0.0,8.0,23,7.0,0.3478260869565217,0,0,1,3.218875824868201,Солнцево,Cosmetic
35.6,0.0,3.0,15,15.0,0.2,0,0,1,3.6000482404073204,Водный стадион,Designer
51.0,2.0,2.0,15,12.0,0.1333333333333333,0,0,0,3.951243718581428,Раменки,Designer
20.1,0.0,3.0,8,13.0,0.375,0,0,1,3.0492730404820207,Чкаловская,Without renovation
71.7,2.0,4.0,8,19.0,0.5,0,0,0,4.286341384539473,ВДНХ,Designer
94.7,5.0,4.0,14,17.0,0.2857142857142857,0,0,0,4.5612182984589085,Коммунарка,European-style renovation
40.1,1.0,8.0,14,33.0,0.5714285714285714,0,0,0,3.716008121502189,Внуково,Cosmetic
48.9,2.0,3.0,18,6.0,0.1666666666666666,0,0,0,3.910021002757473,Панфиловская,European-style renovation
52.0,2.0,16.0,25,12.0,0.64,0,0,0,3.970291913552122,Саларьево,Designer
104.3,4.0,25.0,27,16.0,0.925925925925926,0,0,0,4.6568134191399295,Серпуховская,Without renovation
49.5,2.0,1.0,12,14.0,0.0833333333333333,1,0,0,3.9219733362813134,Юго-Западная,Cosmetic
20.0,6.0,14.0,19,4.0,0.7368421052631579,0,0,0,3.044522437723423,Пятницкое шоссе,Cosmetic
87.0,3.0,3.0,9,15.0,0.3333333333333333,0,0,0,4.477336814478207,Савеловская,European-style renovation
62.3,3.0,5.0,9,15.0,0.5555555555555556,0,0,0,4.147885329150131,Локомотив,European-style renovation
20.5,0.0,3.0,22,17.0,0.1363636363636363,0,0,1,3.068052935133617,Тропарево,European-style renovation
72.9,2.0,2.0,12,24.0,0.1666666666666666,0,0,0,4.302712827954156,Коммунарка,European-style renovation
60.9,2.0,9.0,17,16.0,0.5294117647058824,0,0,0,4.12552017969055,Давыдково,European-style renovation
48.0,1.0,10.0,24,6.0,0.4166666666666667,0,0,0,3.8918202981106265,Нагорная,Designer
80.0,3.0,19.0,30,9.0,0.6333333333333333,0,0,0,4.394449154672439,Угрешская,Without renovation
96.4,4.0,5.0,37,13.0,0.1351351351351351,0,0,0,4.578826210648489,Шелепиха,Designer
114.4,4.0,32.0,40,12.0,0.8,0,0,0,4.748404354073999,ЗИЛ,Without renovation
107.0,3.0,11.0,11,9.0,1.0,0,1,0,4.68213122712422,Панфиловская,Without renovation
19.9,6.0,15.0,17,2.0,0.8823529411764706,0,0,0,3.039749158970765,Бульвар Рокоссовского,Cosmetic
44.2,2.0,2.0,9,15.0,0.2222222222222222,0,0,0,3.8110970868381857,Пражская,Cosmetic
64.2,2.0,23.0,27,4.0,0.8518518518518519,0,0,0,4.177459468932607,Нагорная,Designer
92.0,4.0,17.0,24,4.0,0.7083333333333334,0,0,0,4.532599493153256,Новаторская,European-style renovation
54.0,2.0,6.0,14,19.0,0.4285714285714285,0,0,0,4.007333185232471,Перово,Cosmetic
20.8,0.0,4.0,22,16.0,0.1818181818181818,0,0,1,3.0819099697950434,Тропарево,Designer
17.2,0.0,1.0,8,14.0,0.125,1,0,1,2.9014215940827497,Курская,Without renovation
139.7,5.0,8.0,17,10.0,0.4705882352941176,0,0,0,4.946629964120343,Коммунарка,European-style renovation
16.6,0.0,2.0,4,12.0,0.5,0,0,1,2.8678989020441064,Преображенская площадь,Designer
34.7,1.0,2.0,14,26.0,0.1428571428571428,0,0,0,3.5751506887855933,Коммунарка,Without renovation
150.0,4.0,22.0,32,12.0,0.6875,0,0,0,5.017279836814924,Октябрьское поле,Without renovation
135.0,4.0,7.0,14,6.0,0.5,0,0,0,4.912654885736052,Фрунзенская,Designer
60.0,3.0,8.0,20,9.0,0.4,0,0,0,4.110873864173311,Фили,Designer
55.0,2.0,4.0,25,6.0,0.16,0,0,0,4.02535169073515,Аннино,European-style renovation
60.0,2.0,2.0,10,17.0,0.2,0,0,0,4.110873864173311,Лухмановская,Cosmetic
50.0,1.0,14.0,28,10.0,0.5,0,0,0,3.9318256327243257,Варшавская,Without renovation
100.0,3.0,5.0,53,13.0,0.0943396226415094,0,0,0,4.61512051684126,Шелепиха,Without renovation
23.1,0.0,1.0,5,6.0,0.2,1,0,1,3.1822118404966093,Цветной бульвар,European-style renovation
16.3,0.0,1.0,9,18.0,0.1111111111111111,1,0,1,2.8507065015037334,Беломорская,European-style renovation
57.4,2.0,11.0,25,10.0,0.44,0,0,0,4.067315889834181,Аминьевская,Cosmetic
48.4,2.0,1.0,4,6.0,0.25,1,0,0,3.899950424193877,Измайлово,Cosmetic
233.0,6.0,3.0,22,6.0,0.1363636363636363,0,0,0,5.455321115357702,Минская,Without renovation
32.0,0.0,4.0,33,6.0,0.1212121212121212,0,0,1,3.49650756146648,Речной вокзал,European-style renovation
70.3,3.0,22.0,25,9.0,0.88,0,0,0,4.26689632742025,Гражданская,Without renovation
210.0,4.0,35.0,57,9.0,0.6140350877192983,0,0,0,5.351858133476067,Аэропорт,Designer
16.0,0.0,1.0,3,6.0,0.3333333333333333,1,0,1,2.833213344056216,Трубная,Cosmetic
114.9,4.0,17.0,17,28.0,1.0,0,1,0,4.752727750345706,Коммунарка,European-style renovation
71.5,3.0,3.0,5,17.0,0.6,0,0,0,4.283586561860629,Сходненская,Without renovation
193.1,4.0,2.0,28,7.0,0.0714285714285714,0,0,0,5.268373490174964,Молодежная,Without renovation
64.1,2.0,7.0,11,5.0,0.6363636363636364,0,0,0,4.175924549214524,Панфиловская,European-style renovation
45.8,2.0,11.0,12,18.0,0.9166666666666666,0,0,0,3.845883202923601,Отрадное,Cosmetic
48.3,1.0,7.0,21,17.0,0.3333333333333333,0,0,0,3.897924081048645,Остафьево,Without renovation
74.0,3.0,3.0,5,18.0,0.6,0,0,0,4.31748811353631,Измайловская,European-style renovation
75.5,3.0,4.0,20,16.0,0.2,0,0,0,4.33729074083249,Алтуфьево,European-style renovation
48.0,2.0,1.0,17,9.0,0.0588235294117647,1,0,0,3.8918202981106265,Говорово,Designer
96.0,3.0,4.0,25,10.0,0.16,0,0,0,4.574710978503383,Аминьевская,Without renovation
45.8,2.0,5.0,15,27.0,0.3333333333333333,0,0,0,3.845883202923601,Силикатная,Without renovation
19.2,0.0,12.0,15,30.0,0.8,0,0,1,3.005682604407159,Улица Горчакова,Designer
88.6,3.0,34.0,42,12.0,0.8095238095238095,0,0,0,4.4953553199808844,Шелепиха,Designer
33.0,1.0,8.0,9,8.0,0.8888888888888888,0,0,0,3.5263605246161616,Планерная,Cosmetic
63.0,3.0,6.0,12,6.0,0.5,0,0,0,4.158883083359672,Красногвардейская,European-style renovation
142.1,4.0,13.0,14,19.0,0.9285714285714286,0,0,0,4.963543686562405,ЗИЛ,Designer
61.2,2.0,19.0,24,26.0,0.7916666666666666,0,0,0,4.130354999745133,Лухмановская,Cosmetic
139.3,5.0,16.0,17,10.0,0.9411764705882352,0,0,0,4.943782987108415,Коммунарка,European-style renovation
45.0,1.0,3.0,14,18.0,0.2142857142857142,0,0,0,3.828641396489095,Кузьминки,European-style renovation
134.9,5.0,6.0,8,2.0,0.75,0,0,0,4.911919321157098,Охотный ряд,European-style renovation
49.0,3.0,5.0,14,4.0,0.3571428571428571,0,0,0,3.912023005428146,Красносельская,Designer
62.0,3.0,7.0,9,26.0,0.7777777777777778,0,0,0,4.143134726391533,Сетунь,European-style renovation
23.9,0.0,1.0,6,8.0,0.1666666666666666,1,0,1,3.214867803470662,Серпуховская,Without renovation
73.3,3.0,14.0,17,13.0,0.8235294117647058,0,0,0,4.308110951723713,Новокосино,European-style renovation
15.0,0.0,3.0,10,12.0,0.3,0,0,1,2.772588722239781,Селигерская,European-style renovation
310.0,6.0,2.0,6,9.0,0.3333333333333333,0,0,0,5.739792912179234,Спортивная,Designer
77.2,3.0,11.0,33,14.0,0.3333333333333333,0,0,0,4.359269647551265,Нижегородская,European-style renovation
41.0,2.0,14.0,16,21.0,0.875,0,0,0,3.737669618283368,Калужская,Cosmetic
84.9,3.0,18.0,31,8.0,0.5806451612903226,0,0,0,4.45318382899021,Аминьевская,Designer
48.5,1.0,10.0,16,26.0,0.625,0,0,0,3.901972669574645,Коммунарка,Cosmetic
41.2,1.0,11.0,24,15.0,0.4583333333333333,0,0,0,3.742420221041966,Перерва,Cosmetic
106.1,3.0,48.0,58,10.0,0.8275862068965517,0,0,0,4.673762977453703,Народное Ополчение,Without renovation
52.0,2.0,16.0,17,18.0,0.9411764705882352,0,0,0,3.970291913552122,Пыхтино,European-style renovation
26.1,0.0,7.0,8,8.0,0.875,0,0,1,3.299533727885655,Калитники,Designer
20.2,0.0,2.0,4,15.0,0.5,0,0,1,3.054001181677967,Бауманская,Designer
99.1,3.0,6.0,19,11.0,0.3157894736842105,0,0,0,4.606169686321175,Алексеевская,Without renovation
116.0,3.0,3.0,8,5.0,0.375,0,0,0,4.762173934797756,Сухаревская,European-style renovation
74.0,3.0,9.0,9,3.0,1.0,0,1,0,4.31748811353631,Автозаводская,Without renovation
20.1,6.0,7.0,17,14.0,0.4117647058823529,0,0,0,3.0492730404820207,Перерва,Cosmetic
303.8,6.0,3.0,12,4.0,0.25,0,0,0,5.719655823812492,Ломоносовский проспект,Designer
35.0,1.0,11.0,12,6.0,0.9166666666666666,0,0,0,3.58351893845611,Сходненская,Cosmetic
44.7,1.0,17.0,17,20.0,1.0,0,1,0,3.822098297900159,Бабушкинская,European-style renovation
121.5,4.0,16.0,23,16.0,0.6956521739130435,0,0,0,4.808111029984782,Славянский бульвар,Designer
88.0,3.0,8.0,18,7.0,0.4444444444444444,0,0,0,4.48863636973214,Панфиловская,Designer
41.1,2.0,3.0,13,8.0,0.2307692307692307,0,0,0,3.740047740688336,Тульская,European-style renovation
147.9,5.0,41.0,42,18.0,0.9761904761904762,0,0,0,5.003274939689963,Крымская,Designer
28.3,1.0,21.0,25,14.0,0.84,0,0,0,3.3775875160230218,Коммунарка,Cosmetic
54.4,2.0,6.0,17,29.0,0.3529411764705882,0,0,0,4.014579593753238,Некрасовка,Cosmetic
100.0,3.0,39.0,53,7.0,0.7358490566037735,0,0,0,4.61512051684126,Деловой центр,Designer
60.9,2.0,13.0,17,8.0,0.7647058823529411,0,0,0,4.12552017969055,Отрадное,European-style renovation
49.5,2.0,3.0,5,7.0,0.6,0,0,0,3.9219733362813134,Шаболовская,Cosmetic
57.1,2.0,3.0,22,9.0,0.1363636363636363,0,0,0,4.062165663857866,Новаторская,European-style renovation
38.0,1.0,9.0,9,15.0,1.0,0,1,0,3.6635616461296463,Пенягино,Cosmetic
108.9,2.0,3.0,18,6.0,0.1666666666666666,0,0,0,4.699570861409576,Панфиловская,Without renovation
229.0,5.0,8.0,9,7.0,0.8888888888888888,0,0,0,5.438079308923196,Полянка,Designer
38.7,1.0,6.0,44,23.0,0.1363636363636363,0,0,0,3.681351187693145,Хорошево,Without renovation
56.2,2.0,15.0,28,4.0,0.5357142857142857,0,0,0,4.046553898385752,Стрешнево,Designer
20.0,0.0,2.0,17,12.0,0.1176470588235294,0,0,1,3.044522437723423,Некрасовка,Cosmetic
41.0,1.0,23.0,24,6.0,0.9583333333333334,0,0,0,3.737669618283368,Хорошёвская,European-style renovation
215.0,6.0,11.0,17,19.0,0.6470588235294118,0,0,0,5.375278407684165,Ломоносовский проспект,Designer
101.8,4.0,3.0,16,18.0,0.1875,0,0,0,4.632785353021065,ЗИЛ,Without renovation
59.2,1.0,6.0,12,24.0,0.5,0,0,0,4.097672352314776,Ломоносовский проспект,Without renovation
45.0,2.0,9.0,9,8.0,1.0,0,1,0,3.828641396489095,Зябликово,Designer
83.0,3.0,9.0,9,15.0,1.0,0,1,0,4.430816798843313,Ленинский проспект,European-style renovation
116.4,4.0,5.0,6,9.0,0.8333333333333334,0,0,0,4.765586907393996,Смоленская,Cosmetic
20.0,0.0,1.0,12,12.0,0.0833333333333333,1,0,1,3.044522437723423,Бунинская Аллея,Cosmetic
42.0,1.0,9.0,16,9.0,0.5625,0,0,0,3.7612001156935615,Бутово,Cosmetic
225.0,5.0,5.0,8,11.0,0.625,0,0,0,5.420534999272286,Арбатская,Designer
229.0,5.0,5.0,23,11.0,0.217391304347826,0,0,0,5.438079308923196,Серпуховская,Without renovation
39.1,1.0,11.0,14,13.0,0.7857142857142857,0,0,0,3.691376334312523,Алма-Атинская,Cosmetic
26.9,0.0,2.0,6,7.0,0.3333333333333333,0,0,1,3.32862668882732,Таганская,Without renovation
51.0,2.0,17.0,17,16.0,1.0,0,1,0,3.951243718581428,Люблино,European-style renovation
34.2,1.0,3.0,16,15.0,0.1875,0,0,0,3.5610460826040518,Бауманская,Cosmetic
39.5,1.0,1.0,12,16.0,0.0833333333333333,1,0,0,3.701301974112493,Строгино,European-style renovation
32.9,0.0,13.0,17,9.0,0.7647058823529411,0,0,1,3.5234150143864045,Карамышевская,European-style renovation
66.3,2.0,4.0,7,17.0,0.5714285714285714,0,0,0,4.209160236650682,Верхние Котлы,Without renovation
54.2,2.0,6.0,52,7.0,0.1153846153846153,0,0,0,4.01096295328305,Минская,European-style renovation
63.0,2.0,6.0,10,15.0,0.6,0,0,0,4.158883083359672,Тульская,Cosmetic
33.0,1.0,6.0,28,4.0,0.2142857142857142,0,0,0,3.5263605246161616,Парк Победы,European-style renovation
216.6,5.0,20.0,38,13.0,0.5263157894736842,0,0,0,5.382658514981787,Ломоносовский проспект,Designer
55.0,1.0,22.0,28,19.0,0.7857142857142857,0,0,0,4.02535169073515,Речной вокзал,Designer
82.2,3.0,9.0,31,11.0,0.2903225806451613,0,0,0,4.421247347827163,Профсоюзная,Designer
208.9,6.0,16.0,16,1.0,1.0,0,1,0,5.346631226826587,Спортивная,Without renovation
80.8,4.0,6.0,30,18.0,0.2,0,0,0,4.404277243608702,Бунинская Аллея,Cosmetic
214.0,5.0,21.0,21,12.0,1.0,0,1,0,5.3706380281276624,Давыдково,Designer
22.4,0.0,2.0,12,6.0,0.1666666666666666,0,0,1,3.152736022363656,Отрадное,Cosmetic
41.1,1.0,16.0,40,17.0,0.4,0,0,0,3.740047740688336,Динамо,European-style renovation
72.0,3.0,9.0,16,19.0,0.5625,0,0,0,4.290459441148391,Пражская,Without renovation
60.5,2.0,13.0,30,7.0,0.4333333333333333,0,0,0,4.119037174812473,Угрешская,Without renovation
32.0,1.0,7.0,24,28.0,0.2916666666666667,0,0,0,3.49650756146648,Ольховая,Designer
45.3,1.0,8.0,32,21.0,0.25,0,0,0,3.835141961092188,Автозаводская,Without renovation
37.7,1.0,14.0,24,16.0,0.5833333333333334,0,0,0,3.655839600035736,Верхние Котлы,Cosmetic
93.1,3.0,30.0,40,12.0,0.75,0,0,0,4.544358046591334,ЗИЛ,Without renovation
174.0,4.0,9.0,19,5.0,0.4736842105263157,0,0,0,5.1647859739235145,Университет,Designer
24.0,0.0,15.0,21,20.0,0.7142857142857143,0,0,1,3.218875824868201,Рижская,European-style renovation
132.8,4.0,4.0,14,5.0,0.2857142857142857,0,0,0,4.896346147694128,Красный Балтиец,European-style renovation
53.9,2.0,12.0,24,18.0,0.5,0,0,0,4.005513348515485,Текстильщики,Cosmetic
37.0,2.0,3.0,9,14.0,0.3333333333333333,0,0,0,3.6375861597263857,Щелковская,Cosmetic
54.2,2.0,3.0,16,6.0,0.1875,0,0,0,4.01096295328305,Зорге,European-style renovation
42.0,1.0,5.0,5,6.0,1.0,0,1,0,3.7612001156935615,Смоленская,European-style renovation
34.0,1.0,1.0,12,10.0,0.0833333333333333,1,0,0,3.555348061489413,Улица 1905 года,Cosmetic
19.8,6.0,1.0,9,13.0,0.1111111111111111,1,0,0,3.0349529867072724,Говорово,Cosmetic
29.0,0.0,2.0,14,26.0,0.1428571428571428,0,0,1,3.4011973816621555,Коммунарка,Cosmetic
65.5,2.0,3.0,4,13.0,0.75,0,0,0,4.197201947661808,Киевская,Designer
137.0,3.0,9.0,15,8.0,0.6,0,0,0,4.927253685157205,Спортивная,Designer
14.0,0.0,1.0,5,21.0,0.2,1,0,1,2.70805020110221,Лихоборы,European-style renovation
172.0,5.0,5.0,20,19.0,0.25,0,0,0,5.153291594497779,Выставочная,Without renovation
68.8,2.0,21.0,30,9.0,0.7,0,0,0,4.245634009768327,Угрешская,European-style renovation
45.15,1.0,4.0,21,7.0,0.1904761904761904,0,0,0,3.831896960948861,Алексеевская,Without renovation
103.0,3.0,17.0,30,20.0,0.5666666666666667,0,0,0,4.6443908991413725,Давыдково,Without renovation
30.45,1.0,2.0,14,8.0,0.1428571428571428,0,0,0,3.4483989831464497,Киевская,European-style renovation
92.4,3.0,5.0,5,9.0,1.0,0,1,0,4.536891345234797,Арбатская,Designer
11.5,0.0,1.0,9,17.0,0.1111111111111111,1,0,1,2.525728644308256,Выхино,Cosmetic
117.0,4.0,5.0,9,5.0,0.5555555555555556,0,0,0,4.770684624465665,Цветной бульвар,Without renovation
65.0,3.0,9.0,16,13.0,0.5625,0,0,0,4.189654742026425,Фили,European-style renovation
107.0,4.0,3.0,56,35.0,0.0535714285714285,0,0,0,4.68213122712422,Минская,European-style renovation
45.0,1.0,5.0,11,26.0,0.4545454545454545,0,0,0,3.828641396489095,Царицыно,Cosmetic
36.5,1.0,8.0,9,21.0,0.8888888888888888,0,0,0,3.624340932976365,Молодежная,Cosmetic
78.6,4.0,11.0,16,17.0,0.6875,0,0,0,4.377014092850337,Ольховая,Cosmetic
22.0,0.0,2.0,6,8.0,0.3333333333333333,0,0,1,3.1354942159291497,Динамо,Designer
61.0,3.0,17.0,39,2.0,0.4358974358974359,0,0,0,4.127134385045092,Аминьевская,Designer
145.41,2.0,2.0,4,3.0,0.5,0,0,0,4.986410905205391,Третьяковская,Designer
13.0,1.0,5.0,5,18.0,1.0,0,1,0,2.6390573296152584,Первомайская,Cosmetic
13.4,0.0,2.0,12,14.0,0.1666666666666666,0,0,1,2.667228206581955,Текстильщики,Cosmetic
26.0,1.0,3.0,21,15.0,0.1428571428571428,0,0,0,3.295836866004329,Зорге,Without renovation
37.0,0.0,1.0,14,4.0,0.0714285714285714,1,0,1,3.6375861597263857,Новогиреево,European-style renovation
87.1,4.0,4.0,32,11.0,0.125,0,0,0,4.478472532942134,Бутырская,European-style renovation
24.7,0.0,5.0,22,7.0,0.2272727272727272,0,0,1,3.246490991901174,Спартак,Without renovation
82.4,3.0,19.0,22,20.0,0.8636363636363636,0,0,0,4.423648309364701,Текстильщики,European-style renovation
90.0,2.0,2.0,5,7.0,0.4,0,0,0,4.51085950651685,Охотный ряд,Without renovation
124.0,4.0,20.0,23,12.0,0.8695652173913043,0,0,0,4.8283137373023015,Зюзино,Without renovation
50.0,2.0,8.0,12,8.0,0.6666666666666666,0,0,0,3.9318256327243257,Москва-Товарная,European-style renovation
101.4,4.0,5.0,12,4.0,0.4166666666666667,0,0,0,4.628886712605407,Красносельская,Cosmetic
100.7,4.0,5.0,14,4.0,0.3571428571428571,0,0,0,4.622027303054514,Полянка,Cosmetic
336.8,0.0,5.0,6,5.0,0.8333333333333334,0,0,1,5.8224540043737,Белорусская,Without renovation
28.0,0.0,4.0,5,13.0,0.8,0,0,1,3.367295829986474,Ботанический сад,European-style renovation
250.0,4.0,2.0,17,7.0,0.1176470588235294,0,0,0,5.525452939131784,Белорусская,Designer
37.5,1.0,4.0,26,25.0,0.1538461538461538,0,0,0,3.6506582412937383,Пятницкое шоссе,Cosmetic
19.0,0.0,5.0,5,3.0,1.0,0,1,1,2.995732273553991,Окружная,Designer
36.3,1.0,11.0,14,13.0,0.7857142857142857,0,0,0,3.6189933266497696,Филатов Луг,Cosmetic
180.8,5.0,9.0,19,5.0,0.4736842105263157,0,0,0,5.202907181743378,Аэропорт,Designer
130.2,3.0,6.0,17,2.0,0.3529411764705882,0,0,0,4.876722876509988,Щукинская,Designer
38.6,2.0,1.0,9,9.0,0.1111111111111111,1,0,0,3.6788291182604342,Кузьминки,Cosmetic
317.0,4.0,6.0,12,14.0,0.5,0,0,0,5.762051382780177,Водный стадион,Designer
37.4,1.0,4.0,6,7.0,0.6666666666666666,0,0,0,3.648057459593681,Бауманская,Designer
261.0,4.0,5.0,8,8.0,0.625,0,0,0,5.568344503761097,Тверская,Designer
37.7,2.0,20.0,21,2.0,0.9523809523809524,0,0,0,3.655839600035736,Чкаловская,European-style renovation
53.0,1.0,7.0,10,15.0,0.7,0,0,0,3.9889840465642745,Говорово,Without renovation
18.0,0.0,1.0,2,6.0,0.5,1,0,1,2.9444389791664403,Депо,European-style renovation
31.7,0.0,10.0,10,10.0,1.0,0,1,1,3.487375077903208,Площадь Ильича,Designer
21.0,0.0,5.0,11,9.0,0.4545454545454545,0,0,1,3.091042453358316,Курская,European-style renovation
55.0,2.0,4.0,13,6.0,0.3076923076923077,0,0,0,4.02535169073515,Чеховская,Without renovation
24.0,6.0,5.0,16,17.0,0.3125,0,0,0,3.218875824868201,Ольховая,Cosmetic
36.0,1.0,15.0,17,8.0,0.8823529411764706,0,0,0,3.610917912644224,ВДНХ,European-style renovation
35.2,1.0,3.0,10,10.0,0.3,0,0,0,3.5890591188317256,Бунинская Аллея,Cosmetic
169.0,4.0,8.0,11,11.0,0.7272727272727273,0,0,0,5.135798437050262,Курская,Without renovation
114.4,2.0,4.0,6,5.0,0.6666666666666666,0,0,0,4.748404354073999,Арбатская,Designer
64.0,2.0,13.0,14,19.0,0.9285714285714286,0,0,0,4.174387269895637,Ховрино,Without renovation
54.0,2.0,6.0,16,8.0,0.375,0,0,0,4.007333185232471,Мичуринский проспект,Cosmetic
217.2,5.0,3.0,19,15.0,0.1578947368421052,0,0,0,5.38541207339897,Мичуринский проспект,Designer
35.5,1.0,1.0,17,9.0,0.0588235294117647,1,0,0,3.597312260588446,Солнцево,Without renovation
14.6,0.0,2.0,6,9.0,0.3333333333333333,0,0,1,2.747270914255491,Маяковская,Designer
43.0,2.0,13.0,16,6.0,0.8125,0,0,0,3.784189633918261,Семеновская,Cosmetic
120.9,3.0,6.0,12,5.0,0.5,0,0,0,4.803201036487226,Проспект Мира,European-style renovation
43.0,2.0,1.0,4,7.0,0.25,1,0,0,3.784189633918261,Бабушкинская,Cosmetic
180.0,4.0,2.0,9,6.0,0.2222222222222222,0,0,0,5.198497031265826,Арбатская,European-style renovation
50.7,2.0,2.0,12,7.0,0.1666666666666666,0,0,0,3.945457781514384,Новогиреево,Cosmetic
38.0,1.0,3.0,17,15.0,0.1764705882352941,0,0,0,3.6635616461296463,Новые Черемушки,Designer
20.6,0.0,8.0,22,16.0,0.3636363636363636,0,0,1,3.0726933146901194,Тропарево,Designer
25.4,6.0,13.0,27,10.0,0.4814814814814814,0,0,0,3.2733640101522705,Нижегородская,Cosmetic
29.4,1.0,24.0,58,3.0,0.4137931034482758,0,0,0,3.414442608412176,Дмитровская,European-style renovation
58.0,3.0,2.0,9,8.0,0.2222222222222222,0,0,0,4.07753744390572,Сходненская,European-style renovation
44.0,1.0,7.0,12,32.0,0.5833333333333334,0,0,0,3.80666248977032,Ольховая,European-style renovation
38.5,1.0,15.0,16,26.0,0.9375,0,0,0,3.676300671907076,Коммунарка,Cosmetic
132.0,5.0,8.0,14,1.0,0.5714285714285714,0,0,0,4.890349128221754,Минская,Without renovation
235.0,6.0,2.0,5,10.0,0.4,0,0,0,5.4638318050256105,Сокол,European-style renovation
91.4,4.0,8.0,42,14.0,0.1904761904761904,0,0,0,4.526126978647638,ЦСКА,European-style renovation
187.0,4.0,7.0,11,9.0,0.6363636363636364,0,0,0,5.236441962829949,Фрунзенская,Designer
46.0,0.0,2.0,4,11.0,0.5,0,0,1,3.8501476017100575,Белорусская,European-style renovation
66.0,2.0,6.0,15,2.0,0.4,0,0,0,4.204692619390966,Павелецкая,Cosmetic
86.7,3.0,24.0,25,19.0,0.96,0,0,0,4.473921899378137,Некрасовка,Cosmetic
302.3,5.0,6.0,8,4.0,0.75,0,0,0,5.714722414694536,Сухаревская,Designer
64.5,3.0,7.0,12,7.0,0.5833333333333334,0,0,0,4.182050142641207,Крымская,Cosmetic
49.2,2.0,13.0,16,5.0,0.8125,0,0,0,3.9160150266976834,Улица Скобелевская,Cosmetic
36.3,1.0,20.0,25,6.0,0.8,0,0,0,3.6189933266497696,Щукинская,Cosmetic
63.1,4.0,5.0,9,9.0,0.5555555555555556,0,0,0,4.160444363926624,Новоясеневская,European-style renovation
19.2,0.0,1.0,3,27.0,0.3333333333333333,1,0,1,3.005682604407159,Селигерская,European-style renovation
62.1,3.0,11.0,12,11.0,0.9166666666666666,0,0,0,4.144720769547168,Пролетарская,Cosmetic
71.7,3.0,20.0,30,10.0,0.6666666666666666,0,0,0,4.286341384539473,Мичуринский проспект,European-style renovation
17.8,0.0,2.0,5,3.0,0.4,0,0,1,2.933856869835904,Окружная,Cosmetic
